"actor_name","title","length","film_groups"
"Kenneth Paltrow","Daddy Pittsburgh",161,"Gr2"
"Kenneth Paltrow","Divine Resurrection",100,"GR1"
"Kenneth Paltrow","Excitement Eve",51,"less 60 min"
"Kenneth Paltrow","Falcon Volume",102,"GR1"
"Kenneth Paltrow","Feathers Metal",104,"GR1"
"Kenneth Paltrow","Graffiti Love",117,"GR1"
"Kenneth Paltrow","Hanging Deep",62,"GR1"
"Kenneth Paltrow","Illusion Amelie",122,"Gr2"
"Kenneth Paltrow","Intolerable Intentions",63,"GR1"
"Kenneth Paltrow","Lonely Elephant",67,"GR1"
"Kenneth Paltrow","Mussolini Spoilers",180,NULL
"Kenneth Paltrow","Redemption Comforts",179,"Gr2"
"Kenneth Paltrow","Reef Salute",123,"Gr2"
"Kenneth Paltrow","Santa Paris",154,"Gr2"
"Kenneth Paltrow","Show Lord",167,"Gr2"
"Kenneth Paltrow","Sundance Invasion",92,"GR1"
"Kenneth Paltrow","Taxi Kick",64,"GR1"
"Kenneth Paltrow","Trouble Date",61,"GR1"
"Michelle Mcconaughey","Baked Cleopatra",182,"BGr3"
"Michelle Mcconaughey","Bang Kwai",87,"GR1"
"Michelle Mcconaughey","Bowfinger Gables",72,"GR1"
"Michelle Mcconaughey","Daddy Pittsburgh",161,"Gr2"
"Michelle Mcconaughey","Details Packer",88,"GR1"
"Michelle Mcconaughey","Dracula Crystal",176,"Gr2"
"Michelle Mcconaughey","Everyone Craft",163,"Gr2"
"Michelle Mcconaughey","Fargo Gandhi",130,"Gr2"
"Michelle Mcconaughey","Full Flatliners",94,"GR1"
"Michelle Mcconaughey","Hellfighters Sierra",75,"GR1"
"Michelle Mcconaughey","Image Princess",178,"Gr2"
"Michelle Mcconaughey","Intolerable Intentions",63,"GR1"
"Michelle Mcconaughey","Kwai Homeward",46,"less 60 min"
"Michelle Mcconaughey","Mixed Doors",180,NULL
"Michelle Mcconaughey","Northwest Polish",172,"Gr2"
"Michelle Mcconaughey","Panky Submarine",93,"GR1"
"Michelle Mcconaughey","Requiem Tycoon",167,"Gr2"
"Michelle Mcconaughey","South Wait",143,"Gr2"
"Michelle Mcconaughey","Spoilers Hellfighters",151,"Gr2"
"Michelle Mcconaughey","Streetcar Intentions",73,"GR1"
"Michelle Mcconaughey","Suspects Quills",47,"less 60 min"
"Michelle Mcconaughey","Wait Cider",112,"GR1"
"Michelle Mcconaughey","Waterfront Deliverance",61,"GR1"
"Adam Grant","Annie Identity",86,"GR1"
"Adam Grant","Ballroom Mockingbird",173,"Gr2"
"Adam Grant","Disciple Mother",141,"Gr2"
"Adam Grant","Fireball Philadelphia",148,"Gr2"
"Adam Grant","Gladiator Westward",173,"Gr2"
"Adam Grant","Glory Tracy",115,"GR1"
"Adam Grant","Groundhog Uncut",139,"Gr2"
"Adam Grant","Happiness United",100,"GR1"
"Adam Grant","Idols Snatchers",84,"GR1"
"Adam Grant","Loser Hustler",80,"GR1"
"Adam Grant","Mars Roman",62,"GR1"
"Adam Grant","Midnight Westward",86,"GR1"
"Adam Grant","Operation Operation",156,"Gr2"
"Adam Grant","Seabiscuit Punk",112,"GR1"
"Adam Grant","Splendor Patton",134,"Gr2"
"Adam Grant","Tadpole Park",155,"Gr2"
"Adam Grant","Twisted Pirates",152,"Gr2"
"Adam Grant","Wanda Chamber",107,"GR1"
"Sean Williams","Arabia Dogma",62,"GR1"
"Sean Williams","Chinatown Gladiator",61,"GR1"
"Sean Williams","Divorce Shining",47,"less 60 min"
"Sean Williams","Dracula Crystal",176,"Gr2"
"Sean Williams","Enough Raging",158,"Gr2"
"Sean Williams","Express Lonely",178,"Gr2"
"Sean Williams","Floats Garden",145,"Gr2"
"Sean Williams","Forward Temple",90,"GR1"
"Sean Williams","Haunted Antitrust",76,"GR1"
"Sean Williams","Idols Snatchers",84,"GR1"
"Sean Williams","Maguire Apache",74,"GR1"
"Sean Williams","Muscle Bright",185,"BGr3"
"Sean Williams","Newton Labyrinth",75,"GR1"
"Sean Williams","Oleander Clue",161,"Gr2"
"Sean Williams","Opus Ice",102,"GR1"
"Sean Williams","Patton Interview",175,"Gr2"
"Sean Williams","Rebel Airport",73,"GR1"
"Sean Williams","Room Roman",60,NULL
"Sean Williams","Sagebrush Clueless",106,"GR1"
"Sean Williams","Seabiscuit Punk",112,"GR1"
"Sean Williams","Strangers Graffiti",119,"GR1"
"Sean Williams","Sunrise League",135,"Gr2"
"Sean Williams","Velvet Terminator",173,"Gr2"
"Sean Williams","Wanda Chamber",107,"GR1"
"Sean Williams","Waterfront Deliverance",61,"GR1"
"Sean Williams","West Lion",159,"Gr2"
"Gary Penn","Argonauts Town",127,"Gr2"
"Gary Penn","Attraction Newton",83,"GR1"
"Gary Penn","Balloon Homeward",75,"GR1"
"Gary Penn","Birds Perdition",61,"GR1"
"Gary Penn","Chocolate Duck",132,"Gr2"
"Gary Penn","Double Wrath",177,"Gr2"
"Gary Penn","Egypt Tenenbaums",85,"GR1"
"Gary Penn","Flatliners Killer",100,"GR1"
"Gary Penn","Graffiti Love",117,"GR1"
"Gary Penn","Greedy Roots",166,"Gr2"
"Gary Penn","Intrigue Worst",181,"BGr3"
"Gary Penn","Magnificent Chitty",53,"less 60 min"
"Gary Penn","Mask Peach",123,"Gr2"
"Gary Penn","Masked Bubble",151,"Gr2"
"Gary Penn","Matrix Snowman",56,"less 60 min"
"Gary Penn","North Tequila",67,"GR1"
"Gary Penn","Paycheck Wait",145,"Gr2"
"Gary Penn","Peach Innocent",160,"Gr2"
"Gary Penn","Quest Mussolini",177,"Gr2"
"Gary Penn","Rugrats Shakespeare",109,"GR1"
"Gary Penn","Sea Virgin",80,"GR1"
"Gary Penn","South Wait",143,"Gr2"
"Gary Penn","Vanishing Rocky",123,"Gr2"
"Gary Penn","Virtual Spoilers",144,"Gr2"
"Gary Penn","Volume House",132,"Gr2"
"Gary Penn","Zhivago Core",105,"GR1"
"Milla Keitel","Anthem Luke",91,"GR1"
"Milla Keitel","Attacks Hate",113,"GR1"
"Milla Keitel","Candles Grapes",135,"Gr2"
"Milla Keitel","Cowboy Doom",146,"Gr2"
"Milla Keitel","Crossing Divorce",50,"less 60 min"
"Milla Keitel","Daisy Menagerie",84,"GR1"
"Milla Keitel","Durham Panky",154,"Gr2"
"Milla Keitel","Flash Wars",123,"Gr2"
"Milla Keitel","High Encino",84,"GR1"
"Milla Keitel","Jerk Paycheck",172,"Gr2"
"Milla Keitel","Kramer Chocolate",171,"Gr2"
"Milla Keitel","Lover Truman",75,"GR1"
"Milla Keitel","Madigan Dorado",116,"GR1"
"Milla Keitel","Natural Stock",50,"less 60 min"
"Milla Keitel","Noon Papi",57,"less 60 min"
"Milla Keitel","Open African",131,"Gr2"
"Milla Keitel","Patient Sister",99,"GR1"
"Milla Keitel","Pure Runner",121,"Gr2"
"Milla Keitel","Redemption Comforts",179,"Gr2"
"Milla Keitel","Roxanne Rebel",171,"Gr2"
"Milla Keitel","Sensibility Rear",98,"GR1"
"Milla Keitel","Sleeping Suspects",129,"Gr2"
"Milla Keitel","Spoilers Hellfighters",151,"Gr2"
"Milla Keitel","Squad Fish",136,"Gr2"
"Milla Keitel","Stone Fire",94,"GR1"
"Milla Keitel","Sweet Brotherhood",185,"BGr3"
"Milla Keitel","Trading Pinocchio",170,"Gr2"
"Milla Keitel","Wanda Chamber",107,"GR1"
"Burt Posey","Alaska Phantom",136,"Gr2"
"Burt Posey","Arabia Dogma",62,"GR1"
"Burt Posey","Chill Luck",142,"Gr2"
"Burt Posey","Command Darling",120,NULL
"Burt Posey","Desert Poseidon",64,"GR1"
"Burt Posey","Family Sweet",155,"Gr2"
"Burt Posey","Games Bowfinger",119,"GR1"
"Burt Posey","Graceland Dynamite",140,"Gr2"
"Burt Posey","Hours Rage",122,"Gr2"
"Burt Posey","Hyde Doctor",100,"GR1"
"Burt Posey","Hysterical Grail",150,"Gr2"
"Burt Posey","Jungle Closer",134,"Gr2"
"Burt Posey","Killer Innocent",161,"Gr2"
"Burt Posey","Lambs Cincinatti",144,"Gr2"
"Burt Posey","Luke Mummy",74,"GR1"
"Burt Posey","Magic Mallrats",117,"GR1"
"Burt Posey","Minds Truman",149,"Gr2"
"Burt Posey","Others Soup",118,"GR1"
"Burt Posey","Peach Innocent",160,"Gr2"
"Burt Posey","Roots Remember",89,"GR1"
"Burt Posey","Saturday Lambs",150,"Gr2"
"Burt Posey","Sensibility Rear",98,"GR1"
"Burt Posey","Swarm Gold",123,"Gr2"
"Burt Posey","Unbreakable Karate",62,"GR1"
"Angelina Astaire","Beast Hunchback",89,"GR1"
"Angelina Astaire","Beneath Rush",53,"less 60 min"
"Angelina Astaire","Betrayed Rear",122,"Gr2"
"Angelina Astaire","Breakfast Goldfinger",123,"Gr2"
"Angelina Astaire","Carrie Bunch",114,"GR1"
"Angelina Astaire","Cranes Reservoir",57,"less 60 min"
"Angelina Astaire","Desire Alien",76,"GR1"
"Angelina Astaire","Disturbing Scarface",94,"GR1"
"Angelina Astaire","Dragonfly Strangers",133,"Gr2"
"Angelina Astaire","Gandhi Kwai",86,"GR1"
"Angelina Astaire","Hustler Party",83,"GR1"
"Angelina Astaire","Intentions Empire",107,"GR1"
"Angelina Astaire","Jade Bunch",174,"Gr2"
"Angelina Astaire","Killer Innocent",161,"Gr2"
"Angelina Astaire","Memento Zoolander",77,"GR1"
"Angelina Astaire","Mulan Moon",160,"Gr2"
"Angelina Astaire","Mummy Creatures",160,"Gr2"
"Angelina Astaire","Order Betrayed",120,NULL
"Angelina Astaire","Outlaw Hanky",148,"Gr2"
"Angelina Astaire","Pacific Amistad",144,"Gr2"
"Angelina Astaire","Racer Egg",147,"Gr2"
"Angelina Astaire","Samurai Lion",110,"GR1"
"Angelina Astaire","Saturn Name",182,"BGr3"
"Angelina Astaire","Seven Swarm",127,"Gr2"
"Angelina Astaire","Story Side",163,"Gr2"
"Angelina Astaire","Summer Scarface",53,"less 60 min"
"Angelina Astaire","Sunset Racer",48,"less 60 min"
"Angelina Astaire","Swarm Gold",123,"Gr2"
"Angelina Astaire","Trojan Tomorrow",52,"less 60 min"
"Angelina Astaire","Vanished Garden",142,"Gr2"
"Angelina Astaire","Wardrobe Phantom",178,"Gr2"
"Cary Mcconaughey","Ali Forever",150,"Gr2"
"Cary Mcconaughey","Amistad Midsummer",85,"GR1"
"Cary Mcconaughey","Army Flintstones",148,"Gr2"
"Cary Mcconaughey","Bingo Talented",150,"Gr2"
"Cary Mcconaughey","Blackout Private",85,"GR1"
"Cary Mcconaughey","Citizen Shrek",165,"Gr2"
"Cary Mcconaughey","Desperate Trainspotting",81,"GR1"
"Cary Mcconaughey","Dolls Rage",120,NULL
"Cary Mcconaughey","Double Wrath",177,"Gr2"
"Cary Mcconaughey","Duffel Apocalypse",171,"Gr2"
"Cary Mcconaughey","Full Flatliners",94,"GR1"
"Cary Mcconaughey","Hunting Musketeers",65,"GR1"
"Cary Mcconaughey","Indian Love",135,"Gr2"
"Cary Mcconaughey","Loverboy Attacks",162,"Gr2"
"Cary Mcconaughey","Maude Mod",72,"GR1"
"Cary Mcconaughey","Mussolini Spoilers",180,NULL
"Cary Mcconaughey","Oklahoma Jumanji",58,"less 60 min"
"Cary Mcconaughey","Prejudice Oleander",98,"GR1"
"Cary Mcconaughey","Rules Human",153,"Gr2"
"Cary Mcconaughey","Velvet Terminator",173,"Gr2"
"Cary Mcconaughey","Villain Desperate",76,"GR1"
"Cary Mcconaughey","Watch Tracy",78,"GR1"
"Cary Mcconaughey","West Lion",159,"Gr2"
"Cary Mcconaughey","Wrong Behavior",178,"Gr2"
"Groucho Sinatra","Boogie Amelie",121,"Gr2"
"Groucho Sinatra","Dogma Family",122,"Gr2"
"Groucho Sinatra","Dude Blindness",132,"Gr2"
"Groucho Sinatra","Duffel Apocalypse",171,"Gr2"
"Groucho Sinatra","Dying Maker",168,"Gr2"
"Groucho Sinatra","Family Sweet",155,"Gr2"
"Groucho Sinatra","Gun Bonnie",100,"GR1"
"Groucho Sinatra","Halloween Nuts",47,"less 60 min"
"Groucho Sinatra","Homicide Peach",141,"Gr2"
"Groucho Sinatra","Independence Hotel",157,"Gr2"
"Groucho Sinatra","Labyrinth League",46,"less 60 min"
"Groucho Sinatra","License Weekend",91,"GR1"
"Groucho Sinatra","Lord Arizona",108,"GR1"
"Groucho Sinatra","Magnolia Forrester",171,"Gr2"
"Groucho Sinatra","Majestic Floats",130,"Gr2"
"Groucho Sinatra","Mother Oleander",103,"GR1"
"Groucho Sinatra","Pelican Comforts",48,"less 60 min"
"Groucho Sinatra","Pet Haunting",99,"GR1"
"Groucho Sinatra","Pollock Deliverance",137,"Gr2"
"Groucho Sinatra","Sassy Packer",154,"Gr2"
"Groucho Sinatra","Scalawag Duck",183,"BGr3"
"Groucho Sinatra","Smile Earring",60,NULL
"Groucho Sinatra","Strangelove Desire",103,"GR1"
"Groucho Sinatra","Telemark Heartbreakers",152,"Gr2"
"Groucho Sinatra","Watch Tracy",78,"GR1"
"Groucho Sinatra","Werewolf Lola",79,"GR1"
"Mae Hoffman","Apocalypse Flamingos",119,"GR1"
"Mae Hoffman","Apollo Teen",153,"Gr2"
"Mae Hoffman","Army Flintstones",148,"Gr2"
"Mae Hoffman","Chicago North",185,"BGr3"
"Mae Hoffman","Dances None",58,"less 60 min"
"Mae Hoffman","Diary Panic",107,"GR1"
"Mae Hoffman","Doom Dancing",68,"GR1"
"Mae Hoffman","Dumbo Lust",119,"GR1"
"Mae Hoffman","Eagles Panky",140,"Gr2"
"Mae Hoffman","Earring Instinct",98,"GR1"
"Mae Hoffman","Factory Dragon",144,"Gr2"
"Mae Hoffman","Goldmine Tycoon",153,"Gr2"
"Mae Hoffman","Homicide Peach",141,"Gr2"
"Mae Hoffman","Hook Chariots",49,"less 60 min"
"Mae Hoffman","Jacket Frisco",181,"BGr3"
"Mae Hoffman","Muppet Mile",50,"less 60 min"
"Mae Hoffman","Northwest Polish",172,"Gr2"
"Mae Hoffman","Odds Boogie",48,"less 60 min"
"Mae Hoffman","Outbreak Divine",169,"Gr2"
"Mae Hoffman","Resurrection Silverado",117,"GR1"
"Mae Hoffman","Run Pacific",145,"Gr2"
"Mae Hoffman","Rush Goodfellas",48,"less 60 min"
"Mae Hoffman","School Jacket",151,"Gr2"
"Mae Hoffman","Secret Groundhog",90,"GR1"
"Mae Hoffman","Ship Wonderland",104,"GR1"
"Mae Hoffman","Stampede Disturbing",75,"GR1"
"Mae Hoffman","Stranger Strangers",139,"Gr2"
"Mae Hoffman","Turn Star",80,"GR1"
"Ralph Cruz","Beverly Outlaw",85,"GR1"
"Ralph Cruz","Canyon Stock",85,"GR1"
"Ralph Cruz","Casper Dragonfly",163,"Gr2"
"Ralph Cruz","Confused Candles",122,"Gr2"
"Ralph Cruz","Dangerous Uptown",121,"Gr2"
"Ralph Cruz","Darn Forrester",185,"BGr3"
"Ralph Cruz","Dude Blindness",132,"Gr2"
"Ralph Cruz","Dumbo Lust",119,"GR1"
"Ralph Cruz","Empire Malkovich",177,"Gr2"
"Ralph Cruz","Frost Head",82,"GR1"
"Ralph Cruz","Fugitive Maguire",83,"GR1"
"Ralph Cruz","Full Flatliners",94,"GR1"
"Ralph Cruz","Glory Tracy",115,"GR1"
"Ralph Cruz","Hours Rage",122,"Gr2"
"Ralph Cruz","Japanese Run",135,"Gr2"
"Ralph Cruz","Maker Gables",136,"Gr2"
"Ralph Cruz","Neighbors Charade",161,"Gr2"
"Ralph Cruz","Newsies Story",159,"Gr2"
"Ralph Cruz","Pinocchio Simon",103,"GR1"
"Ralph Cruz","Pocus Pulp",138,"Gr2"
"Ralph Cruz","Polish Brooklyn",61,"GR1"
"Ralph Cruz","Racer Egg",147,"Gr2"
"Ralph Cruz","Ship Wonderland",104,"GR1"
"Ralph Cruz","Sleuth Orient",87,"GR1"
"Ralph Cruz","Submarine Bed",127,"Gr2"
"Ralph Cruz","Thin Sagebrush",53,"less 60 min"
"Ralph Cruz","Videotape Arsenic",145,"Gr2"
"Ralph Cruz","Witches Panic",100,"GR1"
"Scarlett Damon","Affair Prejudice",117,"GR1"
"Scarlett Damon","Alamo Videotape",126,"Gr2"
"Scarlett Damon","Bear Graceland",160,"Gr2"
"Scarlett Damon","Borrowers Bedazzled",63,"GR1"
"Scarlett Damon","Connection Microcosmos",115,"GR1"
"Scarlett Damon","Craft Outfield",64,"GR1"
"Scarlett Damon","Crow Grease",104,"GR1"
"Scarlett Damon","Dawn Pond",57,"less 60 min"
"Scarlett Damon","Deep Crusade",51,"less 60 min"
"Scarlett Damon","Dirty Ace",147,"Gr2"
"Scarlett Damon","Dude Blindness",132,"Gr2"
"Scarlett Damon","Eagles Panky",140,"Gr2"
"Scarlett Damon","Early Home",96,"GR1"
"Scarlett Damon","Fargo Gandhi",130,"Gr2"
"Scarlett Damon","Frankenstein Stranger",159,"Gr2"
"Scarlett Damon","Gunfighter Mussolini",127,"Gr2"
"Scarlett Damon","Hanover Galaxy",47,"less 60 min"
"Scarlett Damon","Image Princess",178,"Gr2"
"Scarlett Damon","Indian Love",135,"Gr2"
"Scarlett Damon","Interview Liaisons",59,"less 60 min"
"Scarlett Damon","Labyrinth League",46,"less 60 min"
"Scarlett Damon","Lambs Cincinatti",144,"Gr2"
"Scarlett Damon","Lola Agent",85,"GR1"
"Scarlett Damon","Madness Attacks",178,"Gr2"
"Scarlett Damon","Massage Image",161,"Gr2"
"Scarlett Damon","Million Ace",142,"Gr2"
"Scarlett Damon","Minds Truman",149,"Gr2"
"Scarlett Damon","Mystic Truman",92,"GR1"
"Scarlett Damon","Neighbors Charade",161,"Gr2"
"Scarlett Damon","Orient Closer",118,"GR1"
"Scarlett Damon","Potluck Mixed",179,"Gr2"
"Scarlett Damon","Rage Games",120,NULL
"Scarlett Damon","Rider Caddyshack",177,"Gr2"
"Scarlett Damon","Santa Paris",154,"Gr2"
"Scarlett Damon","Spice Sorority",141,"Gr2"
"Scarlett Damon","Treatment Jekyll",87,"GR1"
"Woody Jolie","Alone Trip",82,"GR1"
"Woody Jolie","Apollo Teen",153,"Gr2"
"Woody Jolie","Bugsy Song",119,"GR1"
"Woody Jolie","Chill Luck",142,"Gr2"
"Woody Jolie","Crazy Home",136,"Gr2"
"Woody Jolie","Doom Dancing",68,"GR1"
"Woody Jolie","Downhill Enough",47,"less 60 min"
"Woody Jolie","Everyone Craft",163,"Gr2"
"Woody Jolie","Feathers Metal",104,"GR1"
"Woody Jolie","Fire Wolves",173,"Gr2"
"Woody Jolie","Fury Murder",178,"Gr2"
"Woody Jolie","Image Princess",178,"Gr2"
"Woody Jolie","Invasion Cyclone",97,"GR1"
"Woody Jolie","Jeepers Wedding",84,"GR1"
"Woody Jolie","Kill Brotherhood",54,"less 60 min"
"Woody Jolie","Kramer Chocolate",171,"Gr2"
"Woody Jolie","Lola Agent",85,"GR1"
"Woody Jolie","Maiden Home",138,"Gr2"
"Woody Jolie","Mask Peach",123,"Gr2"
"Woody Jolie","Run Pacific",145,"Gr2"
"Woody Jolie","Shining Roses",125,"Gr2"
"Woody Jolie","Sky Miracle",132,"Gr2"
"Woody Jolie","Stagecoach Armageddon",112,"GR1"
"Woody Jolie","Stallion Sundance",130,"Gr2"
"Woody Jolie","Swarm Gold",123,"Gr2"
"Woody Jolie","Taxi Kick",64,"GR1"
"Woody Jolie","Titans Jerk",91,"GR1"
"Woody Jolie","Trip Newton",64,"GR1"
"Woody Jolie","Wake Jaws",73,"GR1"
"Woody Jolie","Wisdom Worker",98,"GR1"
"Woody Jolie","Wonderland Christmas",111,"GR1"
"Ben Willis","Badman Dawn",162,"Gr2"
"Ben Willis","Ballroom Mockingbird",173,"Gr2"
"Ben Willis","Beach Heartbreakers",122,"Gr2"
"Ben Willis","Cabin Flash",53,"less 60 min"
"Ben Willis","Caribbean Liberty",92,"GR1"
"Ben Willis","Carol Texas",151,"Gr2"
"Ben Willis","Chance Resurrection",70,"GR1"
"Ben Willis","Coldblooded Darling",70,"GR1"
"Ben Willis","Dazed Punk",120,NULL
"Ben Willis","Downhill Enough",47,"less 60 min"
"Ben Willis","Dracula Crystal",176,"Gr2"
"Ben Willis","Durham Panky",154,"Gr2"
"Ben Willis","Early Home",96,"GR1"
"Ben Willis","Elizabeth Shane",152,"Gr2"
"Ben Willis","Encino Elf",143,"Gr2"
"Ben Willis","Frogmen Breaking",111,"GR1"
"Ben Willis","Frontier Cabin",183,"BGr3"
"Ben Willis","Goodfellas Salute",56,"less 60 min"
"Ben Willis","Heavyweights Beast",102,"GR1"
"Ben Willis","Liberty Magnificent",138,"Gr2"
"Ben Willis","Lonely Elephant",67,"GR1"
"Ben Willis","Nash Chocolat",180,NULL
"Ben Willis","Novocaine Flight",64,"GR1"
"Ben Willis","Panther Reds",109,"GR1"
"Ben Willis","Perfect Groove",82,"GR1"
"Ben Willis","Pluto Oleander",84,"GR1"
"Ben Willis","Records Zorro",182,"BGr3"
"Ben Willis","Saturday Lambs",150,"Gr2"
"Ben Willis","Secretary Rouge",158,"Gr2"
"Ben Willis","Shanghai Tycoon",47,"less 60 min"
"Ben Willis","Splendor Patton",134,"Gr2"
"Ben Willis","Sweethearts Suspects",108,"GR1"
"Ben Willis","Valley Packer",73,"GR1"
"James Pitt","Amadeus Holy",113,"GR1"
"James Pitt","Armageddon Lost",99,"GR1"
"James Pitt","Autumn Crow",108,"GR1"
"James Pitt","Confused Candles",122,"Gr2"
"James Pitt","Doctor Grail",57,"less 60 min"
"James Pitt","Encino Elf",143,"Gr2"
"James Pitt","Everyone Craft",163,"Gr2"
"James Pitt","Fiddler Lost",75,"GR1"
"James Pitt","Fireball Philadelphia",148,"Gr2"
"James Pitt","Hedwig Alter",169,"Gr2"
"James Pitt","Hellfighters Sierra",75,"GR1"
"James Pitt","Innocent Usual",178,"Gr2"
"James Pitt","Jedi Beneath",128,"Gr2"
"James Pitt","Jumping Wrath",74,"GR1"
"James Pitt","Lonely Elephant",67,"GR1"
"James Pitt","Lucky Flying",97,"GR1"
"James Pitt","Maude Mod",72,"GR1"
"James Pitt","Midnight Westward",86,"GR1"
"James Pitt","Modern Dorado",74,"GR1"
"James Pitt","National Story",92,"GR1"
"James Pitt","Outbreak Divine",169,"Gr2"
"James Pitt","Punk Divorce",100,"GR1"
"James Pitt","Rider Caddyshack",177,"Gr2"
"James Pitt","Saturday Lambs",150,"Gr2"
"James Pitt","Shakespeare Saddle",60,NULL
"James Pitt","Slipper Fidelity",156,"Gr2"
"James Pitt","Spirit Flintstones",149,"Gr2"
"James Pitt","Steel Santa",143,"Gr2"
"James Pitt","Thief Pelican",135,"Gr2"
"James Pitt","Willow Tracy",137,"Gr2"
"James Pitt","Young Language",183,"BGr3"
"Minnie Zellweger","Ace Goldfinger",48,"less 60 min"
"Minnie Zellweger","Alice Fantasia",94,"GR1"
"Minnie Zellweger","Bill Others",93,"GR1"
"Minnie Zellweger","Bonnie Holocaust",63,"GR1"
"Minnie Zellweger","Bowfinger Gables",72,"GR1"
"Minnie Zellweger","Chocolate Duck",132,"Gr2"
"Minnie Zellweger","Day Unfaithful",113,"GR1"
"Minnie Zellweger","Everyone Craft",163,"Gr2"
"Minnie Zellweger","Express Lonely",178,"Gr2"
"Minnie Zellweger","Extraordinary Conquerer",122,"Gr2"
"Minnie Zellweger","Frida Slipper",73,"GR1"
"Minnie Zellweger","Groove Fiction",111,"GR1"
"Minnie Zellweger","Holiday Games",78,"GR1"
"Minnie Zellweger","Hysterical Grail",150,"Gr2"
"Minnie Zellweger","Insects Stone",123,"Gr2"
"Minnie Zellweger","Japanese Run",135,"Gr2"
"Minnie Zellweger","Jaws Harry",112,"GR1"
"Minnie Zellweger","Life Twisted",137,"Gr2"
"Minnie Zellweger","Madigan Dorado",116,"GR1"
"Minnie Zellweger","Mannequin Worst",71,"GR1"
"Minnie Zellweger","Monsoon Cause",182,"BGr3"
"Minnie Zellweger","Notting Speakeasy",48,"less 60 min"
"Minnie Zellweger","Pickup Driving",77,"GR1"
"Minnie Zellweger","Raging Airplane",154,"Gr2"
"Minnie Zellweger","Santa Paris",154,"Gr2"
"Minnie Zellweger","Smoking Barbarella",50,"less 60 min"
"Minnie Zellweger","Suspects Quills",47,"less 60 min"
"Minnie Zellweger","Talented Homicide",173,"Gr2"
"Minnie Zellweger","Tomorrow Hustler",142,"Gr2"
"Minnie Zellweger","War Notting",80,"GR1"
"Minnie Zellweger","Wars Pluto",128,"Gr2"
"Greg Chaplin","Charade Duffel",66,"GR1"
"Greg Chaplin","Clyde Theory",139,"Gr2"
"Greg Chaplin","Cruelty Unforgiven",69,"GR1"
"Greg Chaplin","Day Unfaithful",113,"GR1"
"Greg Chaplin","Dracula Crystal",176,"Gr2"
"Greg Chaplin","Fantasy Troopers",58,"less 60 min"
"Greg Chaplin","Forward Temple",90,"GR1"
"Greg Chaplin","Godfather Diary",73,"GR1"
"Greg Chaplin","Half Outfield",146,"Gr2"
"Greg Chaplin","Hope Tootsie",139,"Gr2"
"Greg Chaplin","Jeopardy Encino",102,"GR1"
"Greg Chaplin","Jet Neighbors",59,"less 60 min"
"Greg Chaplin","Liberty Magnificent",138,"Gr2"
"Greg Chaplin","License Weekend",91,"GR1"
"Greg Chaplin","Magnificent Chitty",53,"less 60 min"
"Greg Chaplin","Newton Labyrinth",75,"GR1"
"Greg Chaplin","Novocaine Flight",64,"GR1"
"Greg Chaplin","Oleander Clue",161,"Gr2"
"Greg Chaplin","Runner Madigan",101,"GR1"
"Greg Chaplin","Samurai Lion",110,"GR1"
"Greg Chaplin","Sling Luke",84,"GR1"
"Greg Chaplin","Strictly Scarface",144,"Gr2"
"Greg Chaplin","Teen Apollo",74,"GR1"
"Greg Chaplin","Titans Jerk",91,"GR1"
"Greg Chaplin","Trainspotting Strangers",132,"Gr2"
"Greg Chaplin","Unfaithful Kill",78,"GR1"
"Greg Chaplin","Usual Untouchables",128,"Gr2"
"Spencer Peck","Backlash Undefeated",118,"GR1"
"Spencer Peck","Clockwork Paradise",143,"Gr2"
"Spencer Peck","Clue Grail",70,"GR1"
"Spencer Peck","Cupboard Sinners",56,"less 60 min"
"Spencer Peck","Dangerous Uptown",121,"Gr2"
"Spencer Peck","Dragon Squad",170,"Gr2"
"Spencer Peck","Drifter Commandments",61,"GR1"
"Spencer Peck","Fiddler Lost",75,"GR1"
"Spencer Peck","Holiday Games",78,"GR1"
"Spencer Peck","Mermaid Insects",104,"GR1"
"Spencer Peck","Mother Oleander",103,"GR1"
"Spencer Peck","Mummy Creatures",160,"Gr2"
"Spencer Peck","Panky Submarine",93,"GR1"
"Spencer Peck","Pilot Hoosiers",50,"less 60 min"
"Spencer Peck","Queen Luke",163,"Gr2"
"Spencer Peck","Rebel Airport",73,"GR1"
"Spencer Peck","Reds Pocus",182,"BGr3"
"Spencer Peck","Spirit Flintstones",149,"Gr2"
"Spencer Peck","Swarm Gold",123,"Gr2"
"Spencer Peck","Wagon Jaws",152,"Gr2"
"Spencer Peck","Wash Heavenly",161,"Gr2"
"Kenneth Pesci","Affair Prejudice",117,"GR1"
"Kenneth Pesci","Birdcage Casper",103,"GR1"
"Kenneth Pesci","Boondock Ballroom",76,"GR1"
"Kenneth Pesci","Catch Amistad",183,"BGr3"
"Kenneth Pesci","Command Darling",120,NULL
"Kenneth Pesci","Crossroads Casualties",153,"Gr2"
